id,city,name,link,img,address,rating,price,Babysitting service,Kitchen,Shops,Massage,Swimming pool [indoor],Golf course [on-site],Family room,Table tennis,Restaurants,Playground,Garden,Sauna,Fitness center,Kids club,Poolside bar,Swimming pool [outdoor],Casino,Front desk [24-hour],Nightclub,Steamroom,Smoking area,Bar,Hot spring bath,Tennis court,Hot tub,Spa,Shared kitchen
HaNoi791,Ha Noi,The Oriental Jade Hotel,https://www.agoda.com/the-oriental-jade-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=5,https://pix5.agoda.net/hotelImages/6993078/-1/cf6da1977db3ab3c8cf13af240950f09.jpg?s=1024x768,"92 & 94 Hang Trong street, Hoan Kiem District, Hanoi, Vietnam, 100000",9.5,4421260,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
HaNoi794,Ha Noi,Binh Minh Hotel - 94 Ngoc Khanh,https://www.agoda.com/binh-minh-hotel-94-ngoc-khanh/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/311/311909/311909_15062309210030338742.jpg?s=1024x768,"No.04, Lane 94 Ngoc Khanh, Ba Dinh, Ba Dinh District, Hanoi, Vietnam",5.4,264765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi795,Ha Noi,DOMOV LUXURY HOTEL,https://www.agoda.com/domov-luxury-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/5877572/-1/228c3fb3b9f06e8f792aff77932b8015.jpg?s=1024x768,"15A hang than, Ba Dinh District, Hanoi, Vietnam, 100000",8.2,631957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi796,Ha Noi,Alaya 3 Apartment,https://www.agoda.com/alaya-3-apartment/hotel/all/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=9,https://q-xx.bstatic.com/xdata/images/hotel/max500/113651866.jpg?k=5076e909c233df19746b35dda66a9cd9179a643631bb84d9a66abad6714d9f57&o=,"9, Alley 9/28, Tran Quoc Hoan, Dich Vong Ward, Cau Giay District, Cau Giay District, Hanoi, Vietnam",7.6,427273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi797,Ha Noi,ROSARIAN Hotel,https://www.agoda.com/rosarian-hotel_2/hotel/all/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/182882007.jpg?k=f707b023cb9ea043b7bb064b91044e631fd69d24791ed4a0a84b9e0f5ccd7e4e&o=,"89 Đường Lê Đức Thọ C28, My Dinh, Hanoi, Vietnam",9.3,614719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi800,Ha Noi,Douceur De L'Aube Hotel,https://www.agoda.com/douceur-de-l-aube-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/284/284946/284946_15061011040029112871.jpg?s=1024x768,"25 Yen Ninh Street, Hoan Kiem District, Ba Dinh District, Hanoi, Vietnam",7.5,519481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi801,Ha Noi,Lenid Hanoi Hotel,https://www.agoda.com/lenid-hanoi-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/479102/-1/ac0205e072d00ff93bfa47ffc4eac1c7.jpg?s=1024x768,"19 Trieu Viet Vuong, Hai Ba Trung District, Hai Ba Trung District, Hanoi, Vietnam",7.2,945455,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HaNoi802,Ha Noi,Hanoi Centre Hostel,https://www.agoda.com/hanoi-centre-hostel_2/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=6,https://pix5.agoda.net/hotelImages/257/2570746/2570746_17090912020056181879.jpg?s=1024x768,"13 Ngo Tram, Old Quarter, Hanoi, Vietnam, 10000",8.4,842893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi803,Ha Noi,Rising Dragon Palace Hotel,https://www.agoda.com/rising-dragon-palace-hotel_3/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/236/2368894/2368894_17061313350053639106.jpg?s=1024x768,"24 Hàng Gà, Old Quarter, Hanoi, Vietnam, 100000",8.5,2278571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi804,Ha Noi,Hanoi Elite Hotel,https://www.agoda.com/hanoi-elite-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=1,https://pix5.agoda.net/hotelImages/237/237265/237265_14072909510020541003.jpg?s=1024x768,"10/50 Dao Duy Tu, Old Quarter, Hanoi, Vietnam",9.4,4412390,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HaNoi806,Ha Noi,EVEREST HOTEL,https://www.agoda.com/everest-hotel/hotel/all/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/211621828.jpg?k=01edc23488730ff149301f35831850f667060e0fcdcbda849fcc7f5d1df871ce&o=,"Nguyễn Ngọc Nại 44, Trung Hoa Nhan Chinh, Hanoi, Vietnam",7.8,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi807,Ha Noi,Olive Hanoi Hotel,https://www.agoda.com/olive-hanoi-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/937/937298/937298_15070401520031665586.jpg?s=1024x768,"22 Hang Be Street, Old Quarter, Hanoi, Vietnam",6.3,665784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi808,Ha Noi,A25 Hotel - Hoang Quoc Viet,https://www.agoda.com/a25-hotel-hoang-quoc-viet/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/289830/-1/8ab7fba57cc049cdcfe600feee55657a.jpg?s=1024x768,"385 Hoang Quoc Viet, Cau Giay District, Tu Liem District, Hanoi, Vietnam",7.3,493506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi809,Ha Noi,Ogallery Majestic Hotel and Spa,https://www.agoda.com/ogallery-majestic-hotel-and-spa/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/5348563/-1/5fff9183d38d1db0a31be5b59adfe54e.jpg?s=1024x768,"38A Trần Phú, Hoan Kiem District, Hanoi, Vietnam, 100000",9.2,3170689,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
HaNoi810,Ha Noi,Hanoi A83 Hotel,https://www.agoda.com/hanoi-a83-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/82734264.jpg?k=c95558332c24aecbeaad6aaf2aab1ab552d710ad600286db6f0f107679b06eb8&o=,"83/10 Xa Dan Street, Dong Da Dist., Hanoi, Dong Da District, Hanoi, Vietnam",7.0,493506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi811,Ha Noi,Lancaster Hanoi Serviced Apartment,https://www.agoda.com/lancaster-hanoi-serviced-apartment/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/557861/-1/a43e13836056a62ba7570b40a09c6760.jpg?s=1024x768,"20 Nui Truc St, Giang Vo Ward, Ba Dinh District, Hanoi, Vietnam, 10000",8.2,1294372,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
HaNoi812,Ha Noi,HangMy Boutique,https://www.agoda.com/hangmy-boutique/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/568/568532/568532_15102717300037216379.jpg?s=1024x768,"41A Hang Quat, Hoan Kiem, Old Quarter, Hanoi, Vietnam",7.2,787879,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HaNoi813,Ha Noi,Tonkin Homestay,https://www.agoda.com/tonkin-homestay/hotel/all/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=2,https://q-xx.bstatic.com/xdata/images/hotel/max500/219253635.jpg?k=07076c64bbc7682ce83aca90424d7c43741f4df85b4a9c6a9718465bb4912241&o=,"20, To Hien Thanh, Hai Ba Trung, Hai Ba Trung District, Hanoi, Vietnam",9.3,326087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi814,Ha Noi,M Belle Hotel,https://www.agoda.com/m-belle-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=9,https://pix6.agoda.net/hotelImages/109/1095157/1095157_15102713460037200682.jpg?s=1024x768,"133 Nghi Tam, P. Yen Phu, Q.Tay Ho, Ha Noi, Tay Ho District, Hanoi, Vietnam, +84",6.4,307792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi815,Ha Noi,The Pilgrim Hotel,https://www.agoda.com/the-pilgrim-hotel_3/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/205723747.jpg?k=aa342e3950e6660b8b21b3dc2295ddca79e38fa38749306ad812845e7c8b7509&o=,"52 Ấu Triệu, Hoan Kiem District, Hanoi, Vietnam",9.1,1052814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi816,Ha Noi,Zephyr Suites Boutique Hotel,https://www.agoda.com/zephyr-suites-boutique-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/50105/-1/89ab20e3dd782e838fc03c73e7da57f7.jpg?s=1024x768,"No 4-6 Ba Trieu Street, Hoan Kiem District, Hanoi, Vietnam",8.2,1590195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi817,Ha Noi,Rustic House,https://www.agoda.com/rustic-house/hotel/all/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/112451898.jpg?k=27385bf81193d23deabd9cba6f1baf706f3fb5d73ae878f6c38aba7b387aa904&o=,"231 Giang Vo Street, Ba Dinh, Hanoi, Dong Da District, Hanoi, Vietnam",8.2,739130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi818,Ha Noi,The Queen hotel & Spa,https://www.agoda.com/the-queen-hotel-spa/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/237387/-1/5fea0d03eb38caf9fa2c49cffce2b470.jpg?s=1024x768,"67 Thuoc Bac Street, Old Quarter, Hanoi, Vietnam",7.6,361351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi819,Ha Noi,Sao Bang Hotel,https://www.agoda.com/sao-bang-hotel_2/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/217/2175677/2175677_17052218210053150169.jpg?s=1024x768,"so 2 Ngoc Thuy, Ngoc Lam,Long Bien, Long Bien District, Hanoi, Vietnam, 100000",6.2,561039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi820,Ha Noi,Mia House - Hanoi Center,https://www.agoda.com/mia-house-hanoi-center/hotel/all/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=3,https://q-xx.bstatic.com/xdata/images/hotel/840x460/86476530.jpg?k=869652dae3b8d48f45fd2035043aa2582890f62abda41344b42d4a2f63da0225&o=,"House 82H, 80 Alley 82 Tho Nhuom, Hoan Kiem District, Hanoi, Vietnam",8.6,404348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi821,Ha Noi,Hanoi La Selva Central Hotel,https://www.agoda.com/hanoi-la-selva-central-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/681/6813187/6813187_19050110500074177473.jpg?s=1024x768,"90 Cau Go, Hoan Kiem, Hanoi, Hoan Kiem District, Hanoi, Vietnam, 0084",8.6,1544962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi822,Ha Noi,COZY STUDIO IN THE HEART OF HANOI,https://www.agoda.com/cozy-studio-in-the-heart-of-hanoi/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/4948102/0/c1d08bbd85ec45fa66695b3c86aaf99d.jpg?s=1024x768,"59 Nguyen Khac Hieu, Truc Bach , Ba Dinh District, Hanoi, Vietnam",7.9,432900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi839,Ha Noi,Splendid Hotel and Spa,https://www.agoda.com/splendid-hotel-and-spa/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/199/1997175/1997175_17022218210051195149.jpg?s=1024x768,"No. 6 Hang Hanh str, Hoan Kiem dist., Hoan Kiem District, Hanoi, Vietnam, 10000",8.3,974622,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HaNoi840,Ha Noi,Calypso Suites Hotel,https://www.agoda.com/calypso-suites-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/334/334871/334871_15051213200027416016.jpg?s=1024x768,"11A Trung Yen lane, Dinh Liet Street, Old quarter,, Old Quarter, Hanoi, Vietnam",8.8,1048184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi857,Ha Noi,Viet Village Hotel,https://www.agoda.com/viet-village-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/782/782468/782468_15061117290029317525.jpg?s=1024x768,"1B Thai Phu, Vo Nguyen Giap Street, Noi Bai Airport, Hanoi, Vietnam, 10000",8.2,706166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi861,Ha Noi,Wonderful Sunny Apartment,https://www.agoda.com/wonderful-sunny-apartment/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/497/4973840/4973840_18051717280065507664.jpg?s=1024x768,"17B, ngo 20, Nguyen Chanh, Trung Hoa, Cau Giay, Ha Noi, Cau Giay District, Hanoi, Vietnam",6.2,574026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi862,Ha Noi,Peaceful Homestay in Hanoi,https://www.agoda.com/peaceful-homestay-in-hanoi/hotel/all/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/max500/219405847.jpg?k=0f4e6fc1fe8e71a6064ad3c1a3f981e738a74bd26fb6f69180a7738d00f5674a&o=,"So 79, Ngo 564, Ngach 32 Nguyen Van Cu, Long Bien District, Hanoi, Vietnam",8.8,409091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi864,Ha Noi,OYO 376 A Dong Hotel,https://www.agoda.com/a-dong-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/462220/-1/8cf76cece74994114d41fdecc6705081.jpg?s=1024x768,"46 Luong ngoc Quyen Street, Hoan Kiem District, Old Quarter, Hanoi, Vietnam",7.0,412207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi865,Ha Noi,Hoa Lan Hostel,https://www.agoda.com/hoa-lan-hostel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/7196484/-1/ce37c6d1589964577ce8ff47285fef1d.jpg?s=1024x768,"3, Line 68, 34 Hoang Cau, Dong Da, Hanoi, Dong Da District, Hanoi, Vietnam, 100000",7.3,450216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi866,Ha Noi,Dinh Ami Hanoi Hotel,https://www.agoda.com/dinh-ami-hanoi-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/617/6173237/6173237_18112616570069933835.jpg?s=1024x768,"Hoàng Ngân, Cau Giay District, Hanoi, Vietnam, 100000",7.8,891991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi868,Ha Noi,Saigon Sun Hotel - Pham Hung,https://www.agoda.com/saigon-sun-hotel-pham-hung/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/290/290209/290209_14032712000018875194.jpg?s=1024x768,"20 Pham Hung Street, Tu Liem District, My Dinh, Hanoi, Vietnam",4.2,448052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi869,Ha Noi,Sakura Hotel 2,https://www.agoda.com/sakura-hotel-2/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/933409/-1/12d06e52fb82c2e0b56a9b6f1ce8908b.jpg?s=1024x768,"B20/ D6 , Lane 2 , Tran Thai Tong Street, Cau Giay District , Hanoi , Cau Giay District, Hanoi, Vietnam",7.7,1038496,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HaNoi871,Ha Noi,Thanh Son Noi Bai Airport Hotel,https://www.agoda.com/thanh-son-noi-bai-airport-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/444/444391/444391_15060115380028173923.jpg?s=1024x768,"Highway 2, Dien Xa, Noi Bai Airport, Hanoi, Vietnam",6.2,207792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi873,Ha Noi,"Bee House - Near Hanoi Opera House, Hoan Kiem",https://www.agoda.com/bee-house-near-hanoi-opera-house-hoan-kiem/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/121757261.jpg?k=7cf186ff18cc21c94a2bd6fdb91fba228f75276a37154122b75fb049d35dba1c&o=,"69, Cau Dat, Chuong Duong, Hoan Kiem, Hoan Kiem District, Hanoi, Vietnam",8.9,314805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi875,Ha Noi,MARO Hotel,https://www.agoda.com/maro-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/162/1620110/1620110_16110208310048334823.jpg?s=1024x768,"64 Cau Go, Old Quarter, Hanoi, Vietnam, 100000",8.8,1498641,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi877,Ha Noi,Rising Dragon Villa Hotel,https://www.agoda.com/rising-dragon-villa-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=3,https://pix5.agoda.net/hotelImages/291/291012/291012_15062210520030171403.jpg?s=1024x768,"43A Bat Su Street, Hoan Kiem District, Old Quarter, Hanoi, Vietnam",8.6,640714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi878,Ha Noi,KimNguyen's House,https://www.agoda.com/kimnguyen-s-house/hotel/all/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/203207522.jpg?k=23679f4e129ae257c36156f3c0dcdfb108b0ecdf2de98c74fed48c27420be736&o=,"11 Thanh Miến 11, Dong Da District, Hanoi, Vietnam",6.9,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi879,Ha Noi,Sinh Plaza Boutique Hotel,https://www.agoda.com/sinh-plaza-boutique-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/579/5790699/5790699_18091212500067950836.jpg?s=1024x768,"86 Trần Tử Bình, Cau Giay District, Hanoi, Vietnam",7.5,623377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi880,Ha Noi,Au Coeur d' Hanoi Boutique Hotel,https://www.agoda.com/au-coeur-d-hanoi-boutique-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=2,https://pix6.agoda.net/hotelImages/338/338654/338654_18051114040065358934.jpg?s=1024x768,"62 Hang Be, Hoan Kiem, Old Quarter, Hanoi, Vietnam",8.4,942424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi881,Ha Noi,Golden Cyclo Hotel,https://www.agoda.com/golden-cyclo-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/502033/-1/4bdfc11f731bc53040eee98aa5dd4b3c.jpg?s=1024x768,"36 Ha Trung Str, Hang Bong Ward, Hoan Kiem Dist, Hanoi Vietnam, Old Quarter, Hanoi, Vietnam, 10000",8.8,1277922,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
